NO  , DateTime ,Temperature,  note
537  ,  15/04/2011 11:35:50 , 21.39 C
538  ,  15/04/2011 11:35:55 , 21.39 C
539  ,  15/04/2011 11:36:00 , 21.42 C
540  ,  15/04/2011 11:36:05 , 21.42 C
541  ,  15/04/2011 11:36:10 , 21.45 C
542  ,  15/04/2011 11:36:15 , 21.45 C
543  ,  15/04/2011 11:36:20 , 21.45 C
544  ,  15/04/2011 11:36:25 , 21.45 C
545  ,  15/04/2011 11:36:30 , 21.45 C
546  ,  15/04/2011 11:36:35 , 21.45 C
547  ,  15/04/2011 11:36:40 , 21.45 C
548  ,  15/04/2011 11:36:45 , 21.39 C
549  ,  15/04/2011 11:36:50 , 21.39 C
550  ,  15/04/2011 11:36:55 , 21.39 C
551  ,  15/04/2011 11:37:00 , 21.39 C
552  ,  15/04/2011 11:37:05 , 21.39 C
553  ,  15/04/2011 11:37:10 , 21.39 C
554  ,  15/04/2011 11:37:15 , 21.39 C
555  ,  15/04/2011 11:37:20 , 21.36 C
556  ,  15/04/2011 11:37:25 , 21.36 C
557  ,  15/04/2011 11:37:30 , 21.33 C
558  ,  15/04/2011 11:37:35 , 21.33 C
559  ,  15/04/2011 11:37:40 , 21.33 C
560  ,  15/04/2011 11:37:45 , 21.33 C
561  ,  15/04/2011 11:37:50 , -38.74 C
562  ,  15/04/2011 11:37:55 , 21.33 C
563  ,  15/04/2011 11:38:00 , 21.29 C
564  ,  15/04/2011 11:38:05 , 21.29 C
565  ,  15/04/2011 11:38:10 , 21.29 C
566  ,  15/04/2011 11:38:15 , 21.29 C
567  ,  15/04/2011 11:38:20 , 21.33 C
568  ,  15/04/2011 11:38:25 , 21.33 C
569  ,  15/04/2011 11:38:30 , 21.33 C
570  ,  15/04/2011 11:38:35 , 21.33 C
571  ,  15/04/2011 11:38:40 , 21.33 C
572  ,  15/04/2011 11:38:45 , 21.33 C
573  ,  15/04/2011 11:38:50 , 21.33 C
574  ,  15/04/2011 11:38:55 , 21.33 C
575  ,  15/04/2011 11:39:00 , 21.36 C
576  ,  15/04/2011 11:39:05 , 21.36 C
577  ,  15/04/2011 11:39:10 , 21.39 C
578  ,  15/04/2011 11:39:15 , 21.39 C
579  ,  15/04/2011 11:39:20 , 21.39 C
580  ,  15/04/2011 11:39:25 , 21.39 C
581  ,  15/04/2011 11:39:30 , 21.39 C
582  ,  15/04/2011 11:39:35 , 21.39 C
583  ,  15/04/2011 11:39:40 , 21.39 C
584  ,  15/04/2011 11:39:45 , 21.39 C
585  ,  15/04/2011 11:39:50 , 21.42 C
586  ,  15/04/2011 11:39:55 , 21.45 C
587  ,  15/04/2011 11:40:00 , 21.42 C
588  ,  15/04/2011 11:40:05 , 21.42 C
589  ,  15/04/2011 11:40:10 , 21.45 C
590  ,  15/04/2011 11:40:15 , 21.45 C
591  ,  15/04/2011 11:40:20 , 21.45 C
592  ,  15/04/2011 11:40:25 , 21.45 C
593  ,  15/04/2011 11:40:30 , 21.45 C
594  ,  15/04/2011 11:40:35 , 21.48 C
595  ,  15/04/2011 11:40:40 , 21.48 C
596  ,  15/04/2011 11:40:45 , 21.45 C
597  ,  15/04/2011 11:40:50 , 21.45 C
598  ,  15/04/2011 11:40:55 , 21.42 C
599  ,  15/04/2011 11:41:00 , 21.39 C
600  ,  15/04/2011 11:41:05 , 21.39 C
601  ,  15/04/2011 11:41:10 , 21.39 C
602  ,  15/04/2011 11:41:15 , 21.39 C
603  ,  15/04/2011 11:41:20 , 21.39 C
604  ,  15/04/2011 11:41:25 , 21.39 C
605  ,  15/04/2011 11:41:30 , 21.39 C
606  ,  15/04/2011 11:41:35 , 21.39 C
607  ,  15/04/2011 11:41:40 , 21.39 C
608  ,  15/04/2011 11:41:45 , 21.39 C
609  ,  15/04/2011 11:41:50 , 21.39 C
610  ,  15/04/2011 11:41:55 , 21.36 C
611  ,  15/04/2011 11:42:00 , 21.36 C
612  ,  15/04/2011 11:42:05 , 21.39 C
613  ,  15/04/2011 11:42:10 , 21.33 C
614  ,  15/04/2011 11:42:15 , 21.33 C
615  ,  15/04/2011 11:42:20 , 21.33 C
616  ,  15/04/2011 11:42:25 , 21.33 C
617  ,  15/04/2011 11:42:30 , 21.33 C
618  ,  15/04/2011 11:42:35 , 21.33 C
619  ,  15/04/2011 11:42:40 , 21.33 C
620  ,  15/04/2011 11:42:45 , 21.33 C
621  ,  15/04/2011 11:42:50 , 21.33 C
622  ,  15/04/2011 11:42:55 , 21.33 C
623  ,  15/04/2011 11:43:00 , 21.36 C
624  ,  15/04/2011 11:43:05 , 21.36 C
625  ,  15/04/2011 11:43:10 , 21.39 C
626  ,  15/04/2011 11:43:15 , 21.39 C
627  ,  15/04/2011 11:43:20 , 21.39 C
628  ,  15/04/2011 11:43:25 , 21.39 C
629  ,  15/04/2011 11:43:30 , 21.39 C
630  ,  15/04/2011 11:43:35 , 21.36 C
631  ,  15/04/2011 11:43:40 , 21.33 C
632  ,  15/04/2011 11:43:45 , 21.33 C
633  ,  15/04/2011 11:43:50 , 21.36 C
634  ,  15/04/2011 11:43:55 , 21.33 C
635  ,  15/04/2011 11:44:00 , 21.33 C
636  ,  15/04/2011 11:44:05 , 21.36 C
637  ,  15/04/2011 11:44:10 , 21.33 C
638  ,  15/04/2011 11:44:15 , 21.33 C
639  ,  15/04/2011 11:44:20 , 21.33 C
640  ,  15/04/2011 11:44:25 , 21.33 C
641  ,  15/04/2011 11:44:30 , 21.26 C
642  ,  15/04/2011 11:44:35 , 21.29 C
643  ,  15/04/2011 11:44:40 , 21.26 C
644  ,  15/04/2011 11:44:45 , 21.26 C
645  ,  15/04/2011 11:44:50 , 21.29 C
646  ,  15/04/2011 11:44:55 , 21.26 C
647  ,  15/04/2011 11:45:00 , 21.26 C
648  ,  15/04/2011 11:45:05 , 21.29 C
649  ,  15/04/2011 11:45:10 , 21.33 C
650  ,  15/04/2011 11:45:15 , 21.33 C
651  ,  15/04/2011 11:45:20 , 21.29 C
652  ,  15/04/2011 11:45:25 , 21.26 C
653  ,  15/04/2011 11:45:30 , 21.33 C
654  ,  15/04/2011 11:45:35 , 21.29 C
655  ,  15/04/2011 11:45:40 , 21.26 C
656  ,  15/04/2011 11:45:45 , 21.29 C
657  ,  15/04/2011 11:45:50 , 21.26 C
658  ,  15/04/2011 11:45:55 , 21.26 C
659  ,  15/04/2011 11:46:00 , 21.29 C
660  ,  15/04/2011 11:46:05 , 21.26 C
661  ,  15/04/2011 11:46:10 , 21.26 C
662  ,  15/04/2011 11:46:15 , 21.26 C
663  ,  15/04/2011 11:46:20 , 21.26 C
664  ,  15/04/2011 11:46:25 , 21.26 C
665  ,  15/04/2011 11:46:30 , 21.26 C
666  ,  15/04/2011 11:46:35 , 21.26 C
667  ,  15/04/2011 11:46:40 , 21.26 C
668  ,  15/04/2011 11:46:45 , 21.26 C
669  ,  15/04/2011 11:46:50 , 21.26 C
670  ,  15/04/2011 11:46:55 , 21.33 C
671  ,  15/04/2011 11:47:00 , 21.33 C
672  ,  15/04/2011 11:47:05 , 21.33 C
673  ,  15/04/2011 11:47:10 , 21.33 C
674  ,  15/04/2011 11:47:15 , 21.33 C
675  ,  15/04/2011 11:47:20 , 21.33 C
676  ,  15/04/2011 11:47:25 , 21.33 C
677  ,  15/04/2011 11:47:30 , 21.33 C
678  ,  15/04/2011 11:47:35 , 21.33 C
679  ,  15/04/2011 11:47:40 , 21.29 C
680  ,  15/04/2011 11:47:45 , 21.26 C
681  ,  15/04/2011 11:47:50 , 21.33 C
682  ,  15/04/2011 11:47:55 , 21.29 C
683  ,  15/04/2011 11:48:00 , 21.26 C
684  ,  15/04/2011 11:48:05 , 21.26 C
685  ,  15/04/2011 11:48:10 , 21.29 C
686  ,  15/04/2011 11:48:15 , 21.26 C
687  ,  15/04/2011 11:48:20 , 21.26 C
688  ,  15/04/2011 11:48:25 , 21.26 C
689  ,  15/04/2011 11:48:30 , 21.26 C
690  ,  15/04/2011 11:48:35 , 21.26 C
691  ,  15/04/2011 11:48:40 , 21.20 C
692  ,  15/04/2011 11:48:45 , 21.20 C
693  ,  15/04/2011 11:48:50 , 21.20 C
694  ,  15/04/2011 11:48:55 , 21.20 C
695  ,  15/04/2011 11:49:00 , 21.20 C
696  ,  15/04/2011 11:49:05 , 21.20 C
697  ,  15/04/2011 11:49:10 , 21.20 C
698  ,  15/04/2011 11:49:15 , 21.20 C
699  ,  15/04/2011 11:49:20 , 21.20 C
700  ,  15/04/2011 11:49:25 , 21.20 C
701  ,  15/04/2011 11:49:30 , 21.20 C
702  ,  15/04/2011 11:49:35 , 21.23 C
703  ,  15/04/2011 11:49:40 , 21.26 C
704  ,  15/04/2011 11:49:45 , 21.23 C
705  ,  15/04/2011 11:49:50 , 21.23 C
706  ,  15/04/2011 11:49:55 , 21.23 C
707  ,  15/04/2011 11:50:00 , 21.23 C
708  ,  15/04/2011 11:50:05 , 21.20 C
709  ,  15/04/2011 11:50:10 , 21.20 C
710  ,  15/04/2011 11:50:15 , 21.20 C
711  ,  15/04/2011 11:50:20 , 21.20 C
712  ,  15/04/2011 11:50:25 , 21.20 C
713  ,  15/04/2011 11:50:30 , 21.26 C
714  ,  15/04/2011 11:50:35 , 21.26 C
715  ,  15/04/2011 11:50:40 , 21.26 C
716  ,  15/04/2011 11:50:45 , 21.26 C
717  ,  15/04/2011 11:50:50 , 21.29 C
718  ,  15/04/2011 11:50:55 , 21.26 C
719  ,  15/04/2011 11:51:00 , 21.29 C
720  ,  15/04/2011 11:51:05 , 21.26 C
721  ,  15/04/2011 11:51:10 , 21.29 C
722  ,  15/04/2011 11:51:15 , 21.29 C
723  ,  15/04/2011 11:51:20 , 21.29 C
724  ,  15/04/2011 11:51:25 , 21.33 C
725  ,  15/04/2011 11:51:30 , 21.33 C
726  ,  15/04/2011 11:51:35 , 21.33 C
727  ,  15/04/2011 11:51:40 , 21.33 C
728  ,  15/04/2011 11:51:45 , 21.26 C
729  ,  15/04/2011 11:51:50 , 21.33 C
730  ,  15/04/2011 11:51:55 , 21.29 C
731  ,  15/04/2011 11:52:00 , 21.29 C
732  ,  15/04/2011 11:52:05 , 21.26 C
733  ,  15/04/2011 11:52:10 , 21.33 C
734  ,  15/04/2011 11:52:15 , 21.33 C
735  ,  15/04/2011 11:52:20 , 21.33 C
736  ,  15/04/2011 11:52:25 , 21.33 C
737  ,  15/04/2011 11:52:30 , 21.33 C
738  ,  15/04/2011 11:52:35 , 21.33 C
739  ,  15/04/2011 11:52:40 , 21.33 C
740  ,  15/04/2011 11:52:45 , 21.33 C
741  ,  15/04/2011 11:52:50 , 21.33 C
742  ,  15/04/2011 11:52:55 , 21.33 C
743  ,  15/04/2011 11:53:00 , 21.33 C
744  ,  15/04/2011 11:53:05 , 21.33 C
745  ,  15/04/2011 11:53:10 , 21.33 C
746  ,  15/04/2011 11:53:15 , 21.33 C
747  ,  15/04/2011 11:53:20 , 21.33 C
748  ,  15/04/2011 11:53:25 , 21.33 C
749  ,  15/04/2011 11:53:30 , 21.33 C
750  ,  15/04/2011 11:53:35 , 21.33 C
751  ,  15/04/2011 11:53:40 , 21.33 C
752  ,  15/04/2011 11:53:45 , 21.33 C
753  ,  15/04/2011 11:53:50 , 21.33 C
754  ,  15/04/2011 11:53:55 , 21.33 C
755  ,  15/04/2011 11:54:00 , 21.33 C
756  ,  15/04/2011 11:54:05 , 21.36 C
757  ,  15/04/2011 11:54:10 , 21.33 C
758  ,  15/04/2011 11:54:15 , 21.36 C
759  ,  15/04/2011 11:54:20 , 21.39 C
760  ,  15/04/2011 11:54:25 , 21.39 C
761  ,  15/04/2011 11:54:30 , 21.39 C
762  ,  15/04/2011 11:54:35 , 21.36 C
763  ,  15/04/2011 11:54:40 , 21.33 C
764  ,  15/04/2011 11:54:45 , 21.36 C
765  ,  15/04/2011 11:54:50 , 21.33 C
766  ,  15/04/2011 11:54:55 , 21.36 C
767  ,  15/04/2011 11:55:00 , 21.36 C
768  ,  15/04/2011 11:55:05 , 21.33 C
769  ,  15/04/2011 11:55:10 , 21.33 C
770  ,  15/04/2011 11:55:15 , 21.33 C
771  ,  15/04/2011 11:55:20 , 21.33 C
772  ,  15/04/2011 11:55:25 , 21.33 C
773  ,  15/04/2011 11:55:30 , 21.33 C
774  ,  15/04/2011 11:55:35 , 21.33 C
775  ,  15/04/2011 11:55:40 , 21.29 C
776  ,  15/04/2011 11:55:45 , 21.26 C
777  ,  15/04/2011 11:55:50 , 21.26 C
778  ,  15/04/2011 11:55:55 , 21.26 C
779  ,  15/04/2011 11:56:00 , 21.26 C
780  ,  15/04/2011 11:56:05 , 21.26 C
781  ,  15/04/2011 11:56:10 , 21.26 C
782  ,  15/04/2011 11:56:15 , 21.26 C
783  ,  15/04/2011 11:56:20 , 21.26 C
784  ,  15/04/2011 11:56:25 , 21.26 C
785  ,  15/04/2011 11:56:30 , 21.26 C
786  ,  15/04/2011 11:56:35 , 21.26 C
787  ,  15/04/2011 11:56:40 , 21.26 C
788  ,  15/04/2011 11:56:45 , 21.26 C
789  ,  15/04/2011 11:56:50 , 21.26 C
790  ,  15/04/2011 11:56:55 , 21.26 C
791  ,  15/04/2011 11:57:00 , 21.26 C
792  ,  15/04/2011 11:57:05 , 21.29 C
793  ,  15/04/2011 11:57:10 , 21.26 C
794  ,  15/04/2011 11:57:15 , 21.26 C
795  ,  15/04/2011 11:57:20 , 21.26 C
796  ,  15/04/2011 11:57:25 , 21.29 C
797  ,  15/04/2011 11:57:30 , 21.26 C
798  ,  15/04/2011 11:57:35 , 21.26 C
799  ,  15/04/2011 11:57:40 , 21.26 C
800  ,  15/04/2011 11:57:45 , 21.26 C
801  ,  15/04/2011 11:57:50 , 21.26 C
802  ,  15/04/2011 11:57:55 , 21.26 C
803  ,  15/04/2011 11:58:00 , 21.26 C
804  ,  15/04/2011 11:58:05 , 21.26 C
805  ,  15/04/2011 11:58:10 , 21.29 C
806  ,  15/04/2011 11:58:15 , 21.33 C
807  ,  15/04/2011 11:58:20 , 21.29 C
808  ,  15/04/2011 11:58:25 , 21.26 C
809  ,  15/04/2011 11:58:30 , 21.26 C
810  ,  15/04/2011 11:58:35 , 21.26 C
811  ,  15/04/2011 11:58:40 , 21.29 C
812  ,  15/04/2011 11:58:45 , 21.26 C
813  ,  15/04/2011 11:58:50 , 21.26 C
814  ,  15/04/2011 11:58:55 , 21.26 C
815  ,  15/04/2011 11:59:00 , 21.26 C
816  ,  15/04/2011 11:59:05 , 21.26 C
817  ,  15/04/2011 11:59:10 , 21.26 C
818  ,  15/04/2011 11:59:15 , 21.29 C
819  ,  15/04/2011 11:59:20 , 21.26 C
820  ,  15/04/2011 11:59:25 , 21.26 C
821  ,  15/04/2011 11:59:30 , 21.29 C
822  ,  15/04/2011 11:59:35 , 21.26 C
823  ,  15/04/2011 11:59:40 , 21.29 C
824  ,  15/04/2011 11:59:45 , 21.33 C
825  ,  15/04/2011 11:59:50 , 21.33 C
826  ,  15/04/2011 11:59:55 , 21.33 C
827  ,  15/04/2011 12:00:00 , 21.33 C
828  ,  15/04/2011 12:00:05 , 21.33 C
829  ,  15/04/2011 12:00:10 , 21.29 C
830  ,  15/04/2011 12:00:15 , 21.29 C
831  ,  15/04/2011 12:00:20 , 21.29 C
832  ,  15/04/2011 12:00:25 , 21.29 C
833  ,  15/04/2011 12:00:30 , 21.26 C
834  ,  15/04/2011 12:00:35 , 21.26 C
835  ,  15/04/2011 12:00:40 , 21.26 C
836  ,  15/04/2011 12:00:45 , 21.26 C
837  ,  15/04/2011 12:00:50 , 21.26 C
838  ,  15/04/2011 12:00:55 , 21.26 C
839  ,  15/04/2011 12:01:00 , 21.26 C
840  ,  15/04/2011 12:01:05 , 21.26 C
841  ,  15/04/2011 12:01:10 , 21.26 C
842  ,  15/04/2011 12:01:15 , 21.26 C
843  ,  15/04/2011 12:01:20 , 21.26 C
844  ,  15/04/2011 12:01:25 , 21.26 C
845  ,  15/04/2011 12:01:30 , 21.23 C
846  ,  15/04/2011 12:01:35 , 21.26 C
847  ,  15/04/2011 12:01:40 , 21.20 C
848  ,  15/04/2011 12:01:45 , 21.20 C
849  ,  15/04/2011 12:01:50 , 21.20 C
850  ,  15/04/2011 12:01:55 , 21.20 C
851  ,  15/04/2011 12:02:00 , 21.14 C
852  ,  15/04/2011 12:02:05 , 21.17 C
853  ,  15/04/2011 12:02:10 , 21.17 C
854  ,  15/04/2011 12:02:15 , 21.20 C
855  ,  15/04/2011 12:02:20 , 21.17 C
856  ,  15/04/2011 12:02:25 , 21.17 C
857  ,  15/04/2011 12:02:30 , 21.20 C
858  ,  15/04/2011 12:02:35 , 21.20 C
859  ,  15/04/2011 12:02:40 , 21.14 C
860  ,  15/04/2011 12:02:45 , 21.14 C
861  ,  15/04/2011 12:02:50 , 21.14 C
862  ,  15/04/2011 12:02:55 , 21.14 C
863  ,  15/04/2011 12:03:00 , 21.17 C
864  ,  15/04/2011 12:03:05 , 21.14 C
865  ,  15/04/2011 12:03:10 , 21.17 C
866  ,  15/04/2011 12:03:15 , 21.20 C
867  ,  15/04/2011 12:03:20 , 21.20 C
868  ,  15/04/2011 12:03:25 , 21.20 C
869  ,  15/04/2011 12:03:30 , 21.20 C
870  ,  15/04/2011 12:03:35 , 21.20 C
871  ,  15/04/2011 12:03:40 , 21.20 C
872  ,  15/04/2011 12:03:45 , 21.20 C
873  ,  15/04/2011 12:03:50 , 21.20 C
874  ,  15/04/2011 12:03:55 , 21.20 C
875  ,  15/04/2011 12:04:00 , 21.20 C
876  ,  15/04/2011 12:04:05 , 21.20 C
877  ,  15/04/2011 12:04:10 , 21.20 C
878  ,  15/04/2011 12:04:15 , 21.20 C
879  ,  15/04/2011 12:04:20 , 21.20 C
880  ,  15/04/2011 12:04:25 , 21.20 C
881  ,  15/04/2011 12:04:30 , 21.20 C
882  ,  15/04/2011 12:04:35 , 21.20 C
883  ,  15/04/2011 12:04:40 , 21.20 C
884  ,  15/04/2011 12:04:45 , 21.20 C
885  ,  15/04/2011 12:04:50 , 21.20 C
886  ,  15/04/2011 12:04:55 , 21.20 C
887  ,  15/04/2011 12:05:00 , 21.20 C
888  ,  15/04/2011 12:05:05 , 21.20 C
889  ,  15/04/2011 12:05:10 , 21.20 C
890  ,  15/04/2011 12:05:15 , 21.20 C
891  ,  15/04/2011 12:05:20 , 21.20 C
892  ,  15/04/2011 12:05:25 , 21.20 C
893  ,  15/04/2011 12:05:30 , 21.20 C
894  ,  15/04/2011 12:05:35 , 21.20 C
895  ,  15/04/2011 12:05:40 , 21.20 C
896  ,  15/04/2011 12:05:45 , 21.20 C
897  ,  15/04/2011 12:05:50 , 21.14 C
898  ,  15/04/2011 12:05:55 , 21.17 C
899  ,  15/04/2011 12:06:00 , 21.17 C
900  ,  15/04/2011 12:06:05 , 21.14 C
901  ,  15/04/2011 12:06:10 , 21.20 C
902  ,  15/04/2011 12:06:15 , 21.20 C
903  ,  15/04/2011 12:06:20 , 21.20 C
904  ,  15/04/2011 12:06:25 , 21.20 C
905  ,  15/04/2011 12:06:30 , 21.20 C
906  ,  15/04/2011 12:06:35 , 21.20 C
907  ,  15/04/2011 12:06:40 , 21.20 C
908  ,  15/04/2011 12:06:45 , 21.20 C
909  ,  15/04/2011 12:06:50 , 21.20 C
910  ,  15/04/2011 12:06:55 , 21.20 C
911  ,  15/04/2011 12:07:00 , 21.20 C
912  ,  15/04/2011 12:07:05 , 21.20 C
913  ,  15/04/2011 12:07:10 , 21.20 C
914  ,  15/04/2011 12:07:15 , 21.20 C
915  ,  15/04/2011 12:07:20 , 21.20 C
916  ,  15/04/2011 12:07:25 , 21.20 C
917  ,  15/04/2011 12:07:30 , 21.17 C
918  ,  15/04/2011 12:07:35 , 21.17 C
919  ,  15/04/2011 12:07:40 , 21.17 C
920  ,  15/04/2011 12:07:45 , 21.20 C
921  ,  15/04/2011 12:07:50 , 21.14 C
922  ,  15/04/2011 12:07:55 , 21.14 C
923  ,  15/04/2011 12:08:00 , 21.17 C
924  ,  15/04/2011 12:08:05 , 21.20 C
925  ,  15/04/2011 12:08:10 , 21.20 C
926  ,  15/04/2011 12:08:15 , 21.20 C
927  ,  15/04/2011 12:08:20 , 21.20 C
928  ,  15/04/2011 12:08:25 , 21.20 C
929  ,  15/04/2011 12:08:30 , 21.20 C
930  ,  15/04/2011 12:08:35 , 21.23 C
931  ,  15/04/2011 12:08:40 , 21.20 C
932  ,  15/04/2011 12:08:45 , 21.20 C
933  ,  15/04/2011 12:08:50 , 21.20 C
934  ,  15/04/2011 12:08:55 , 21.20 C
935  ,  15/04/2011 12:09:00 , 21.14 C
936  ,  15/04/2011 12:09:05 , 21.14 C
937  ,  15/04/2011 12:09:10 , 21.14 C
938  ,  15/04/2011 12:09:15 , 21.14 C
939  ,  15/04/2011 12:09:20 , 21.14 C
940  ,  15/04/2011 12:09:25 , 21.14 C
941  ,  15/04/2011 12:09:30 , 21.17 C
942  ,  15/04/2011 12:09:35 , 21.14 C
943  ,  15/04/2011 12:09:40 , 21.17 C
944  ,  15/04/2011 12:09:45 , 21.14 C
945  ,  15/04/2011 12:09:50 , 21.14 C
946  ,  15/04/2011 12:09:55 , 21.14 C
947  ,  15/04/2011 12:10:00 , 21.17 C
948  ,  15/04/2011 12:10:05 , 21.20 C
949  ,  15/04/2011 12:10:10 , 21.20 C
950  ,  15/04/2011 12:10:15 , 21.20 C
951  ,  15/04/2011 12:10:20 , 21.17 C
952  ,  15/04/2011 12:10:25 , 21.20 C
953  ,  15/04/2011 12:10:30 , 21.20 C
954  ,  15/04/2011 12:10:35 , 21.20 C
955  ,  15/04/2011 12:10:40 , 21.17 C
956  ,  15/04/2011 12:10:45 , 21.14 C
957  ,  15/04/2011 12:10:50 , 21.14 C
958  ,  15/04/2011 12:10:55 , 21.14 C
959  ,  15/04/2011 12:11:00 , 21.14 C
960  ,  15/04/2011 12:11:05 , 21.14 C
961  ,  15/04/2011 12:11:10 , 21.14 C
962  ,  15/04/2011 12:11:15 , 21.14 C
963  ,  15/04/2011 12:11:20 , 21.17 C
964  ,  15/04/2011 12:11:25 , 21.14 C
965  ,  15/04/2011 12:11:30 , 21.14 C
966  ,  15/04/2011 12:11:35 , 21.14 C
967  ,  15/04/2011 12:11:40 , 21.14 C
968  ,  15/04/2011 12:11:45 , 21.08 C
969  ,  15/04/2011 12:11:50 , 21.11 C
970  ,  15/04/2011 12:11:55 , 21.08 C
971  ,  15/04/2011 12:12:00 , 21.08 C
972  ,  15/04/2011 12:12:05 , 21.08 C
973  ,  15/04/2011 12:12:10 , 21.04 C
974  ,  15/04/2011 12:12:15 , 21.08 C
975  ,  15/04/2011 12:12:20 , 21.04 C
976  ,  15/04/2011 12:12:25 , 21.01 C
977  ,  15/04/2011 12:12:30 , 21.01 C
978  ,  15/04/2011 12:12:35 , 21.01 C
979  ,  15/04/2011 12:12:40 , 21.04 C
980  ,  15/04/2011 12:12:45 , 21.08 C
981  ,  15/04/2011 12:12:50 , 21.08 C
982  ,  15/04/2011 12:12:55 , 21.08 C
983  ,  15/04/2011 12:13:00 , 21.08 C
984  ,  15/04/2011 12:13:05 , 21.08 C
985  ,  15/04/2011 12:13:10 , 21.08 C
986  ,  15/04/2011 12:13:15 , 21.08 C
987  ,  15/04/2011 12:13:20 , 21.08 C
988  ,  15/04/2011 12:13:25 , 21.08 C
989  ,  15/04/2011 12:13:30 , 21.08 C
990  ,  15/04/2011 12:13:35 , 21.08 C
991  ,  15/04/2011 12:13:40 , 21.08 C
992  ,  15/04/2011 12:13:45 , 21.08 C
993  ,  15/04/2011 12:13:50 , 21.08 C
994  ,  15/04/2011 12:13:55 , 21.04 C
995  ,  15/04/2011 12:14:00 , 21.01 C
996  ,  15/04/2011 12:14:05 , 21.04 C
997  ,  15/04/2011 12:14:10 , 21.01 C
998  ,  15/04/2011 12:14:15 , 21.08 C
999  ,  15/04/2011 12:14:20 , 21.08 C
1000  ,  15/04/2011 12:14:25 , 21.28 C
